,TN,TSCM,TEFF,TPEX,TCM,TEM,TEX,TEMRA
ENSG10010135808.1,0.160283317875655,0.155852342307113,0,0,0.169374650193342,0.194871697881999,0.148158318071394,0.100036687995399
ENSG10010135817.1,1.40977554554187,0.658631665186557,0,0,1.14821971866315,1.22353050476134,1.40877789048541,1.23677995977515
ENSG10010135820.1,0.279367636389923,0.111221805878289,0,0.0804974403267183,0.254875142140632,0.101560706647314,0.209097995788428,0.340783040259905
ENSG10010135823.1,0.0476010905203197,0.247790840421454,0.117005449564369,0.108239366494625,0.150231419099897,0.0676873457464987,0.0889914984989094,0.182843123128395
ENSG10010135828.1,0,0,0,0,0.0550648153065812,0.0556411097961903,0,0
ENSG10010135830.1,0.124470700371119,0,0,0,0,0.154857667453729,0.199419560185623,0.308336687098898
ENSG10010135835.1,0.0485290751257895,0,0.0637807557165521,0,0.129739524978575,0.1683394802464,0,0
ENSG10010135836.1,0.0861578363982251,0,0,0.0804974403267183,0,0,0.202423509921986,0
ENSG10010135837.1,0.306706602312959,0.252172171405267,0,0.314491175079809,0.294769177928187,0.246623472110833,0,0.349925180092733
ENSG10010135838.1,0.0808876798715937,0.125500732347661,0,0,0,0.0881427586480185,0,0
ENSG10010135847.1,0.0751014677147656,0,0,0,0.0846488454049575,0,0.0866888876989175,0
ENSG10010135848.2,0.0846472828931952,0.0663589607826002,0,0,0.07705016348087,0.0284720515160762,0.0955889702022645,0.061534819070703
ENSG10010135851.1,0.0257378813215154,0,0,0,0,0,0,0
ENSG10010135859.1,0.207652723607742,0.0907407823659842,0,0,0.149451453958668,0.306587797973389,0,0.0910093538895419
ENSG10010135860.1,0.196422461288279,0.0560942217445203,0,0.0804974403267183,0.0909241610800473,0.0625289870187488,0.0907732882474734,0.162118628518534
ENSG10010135867.1,0.092365531065275,0.186600187835666,0,0.0804974403267183,0.0531194616511386,0.200286004502926,0.487454635970942,0.196594272823458
ENSG10010135872.1,0.0541569257778619,0.0855842989625557,0,0,0,0.039740571056243,0,0.190783358838466
ENSG10010135879.1,0.0585147392645757,0.0248256233296969,0,0,0.170225350089127,0.079580280082795,0.20229281776216,0.205759621737523
ENSG10010135885.1,0,0.0718487328369545,0,0,0.0623576566091338,0.0558217212654616,0.237149816570304,0
ENSG10010135886.1,0.0266122967295333,0,0,0,0.0487240035857144,0.0879961498235309,0.0695312349139365,0
ENSG10010135887.1,0,0,0,0,0,0.0844159774624577,0,0
ENSG10010135890.1,0.0472291182344938,0.034815314462269,0,0,0,0.114377690591698,0,0.119821881489853
ENSG10010135892.1,0.163838634276212,0.0286392236411553,0,0,0.0556358354233616,0.137054478215155,0.228665285563994,0.145204564905117
ENSG10010135898.1,0.192552575435326,0.100038402387363,0,0,0.189182462114484,0.0627616445544772,0.277974061392014,0.107732773724556
ENSG10010135899.1,2.04893837675274,0.671320008401714,0.154515523523432,0.363832566149388,2.32388677162414,2.25690699650396,1.27518064606193,1.87257319623516
ENSG10010135902.1,0.0387462643786424,0.0248256233296969,0,0,0,0.0533207703433132,0.350532644205775,0.287157523746977
ENSG10010135905.1,0.133200893905856,0.0776206587754355,0,0.214251538049562,0.16915317954877,0.255389303448553,0.266766083331606,0.121907172477529
ENSG10010135924.1,0.180984274416179,0.0659576505262037,0,0,0.476074500627849,0.191130831589924,0.801651375661358,0.30664222312538
ENSG10010135940.1,0.414001998267964,0.456030579784787,0,0.285687554491377,0.489236104979095,0.851498103946945,0.494757962592808,1.07592864578006
ENSG10010135942.1,0,0.0557423870480424,0.0974936691718111,0,0.0525961865638588,0.106433721598333,0,0.16388685863353
ENSG10010135955.1,0.315787026546632,0.201611206925903,0,0.0635386820666779,0.321544291178556,0.336646328113177,0.909900175581421,0.776861256859226
ENSG10010135969.1,0.131690350150486,0.228916677738572,0,0,0.18528218546809,0.279279496391146,0.314743347383691,0
ENSG10010135973.1,0.101170970111903,0.0299099434653102,0,0,0.0931052414585658,0.161617765061108,0.184611383119911,0.190065682555612
